file_name,weak_score,strong_score,truth
tile_0_0.png,1.486487462898367e-06,0.005103102419525385,0
tile_0_1.png,1.5870000424911268e-06,0.004932512994855642,0
tile_0_2.png,1.9530482404661598e-06,0.004499445669353008,0
tile_0_3.png,2.921428631452727e-06,0.004459590185433626,0
tile_0_4.png,4.441616511030588e-06,0.0029793905559927225,0
tile_0_5.png,9.945189958671108e-06,0.0022154049947857857,0
tile_0_6.png,3.2959029340418056e-05,0.0014546867460012436,0
tile_0_7.png,4.7370282118208706e-05,0.0013404071796685457,0
tile_0_8.png,0.00012615177547559142,0.0010117408819496632,0
tile_0_9.png,0.013733469881117344,0.003517326433211565,0
tile_0_10.png,0.046106282621622086,0.014998114667832851,0
tile_0_11.png,0.03157126531004906,0.01026489119976759,0
tile_0_12.png,0.06460102647542953,0.03312130272388458,0
tile_0_13.png,0.03452311083674431,0.014343858696520329,0
tile_0_14.png,8.484139613074149e-08,0.13011838495731354,0
tile_0_15.png,3.4512840585421145e-08,0.4259815812110901,0
tile_0_16.png,1.2051782505295705e-07,0.40386366844177246,0
tile_0_17.png,4.4750296979145787e-07,0.26341986656188965,0
tile_0_18.png,8.996232645586133e-05,0.41490107774734497,0
tile_0_19.png,5.659115686285077e-06,0.4646102488040924,0
tile_0_20.png,7.221563436132783e-08,0.3357658386230469,0
tile_0_21.png,1.3640045892771013e-07,0.27408918738365173,0
tile_0_22.png,1.2230414370151266e-07,0.25341081619262695,0
tile_0_23.png,7.895063269813818e-09,0.4361341595649719,0
tile_0_24.png,4.506451745101003e-08,0.3982890844345093,0
tile_0_25.png,3.736578719326644e-06,0.30733054876327515,0
tile_0_26.png,3.928213573090034e-06,0.2790484130382538,0
tile_0_27.png,0.0001273853558814153,0.3823015093803406,0
tile_0_28.png,0.0001270416978513822,0.2961820662021637,0
tile_0_29.png,0.07024580240249634,0.030105778947472572,0
tile_0_30.png,0.3905784487724304,0.006065232213586569,0
tile_0_31.png,0.7803472876548767,0.029655294492840767,0
tile_0_32.png,0.3527654707431793,0.03139304742217064,0
tile_0_33.png,0.007286521140486002,0.10578835010528564,0
tile_0_34.png,1.0372084034315776e-05,0.38351941108703613,0
tile_0_35.png,3.98727752326522e-05,0.4162504971027374,0
tile_0_36.png,9.450902780372417e-07,0.2339162677526474,0
tile_0_37.png,1.5822151908650994e-05,0.2325713336467743,0
tile_0_38.png,0.0001101172820199281,0.37195149064064026,0
tile_0_39.png,6.618764018639922e-06,0.2382328063249588,0
tile_0_40.png,1.1980672752542887e-05,0.3415229916572571,0
tile_0_41.png,0.00010089443094329908,0.3772875666618347,0
tile_0_42.png,1.4761380953132175e-06,0.29253217577934265,0
tile_0_43.png,6.164748356241034e-08,0.3656978905200958,0
tile_0_44.png,4.251697646395769e-06,0.20402216911315918,0
tile_0_45.png,4.2073929762409534e-06,0.2624828517436981,0
tile_0_46.png,5.570035682467278e-06,0.3287639915943146,0
tile_0_47.png,2.738540842983639e-06,0.25971171259880066,0
tile_0_48.png,3.851850124192424e-05,0.2581520676612854,0
tile_0_49.png,2.421864337520674e-05,0.42589420080184937,0
tile_0_50.png,4.594844358507544e-05,0.28762251138687134,0
tile_0_51.png,0.00011485558206913993,0.34879234433174133,0
tile_0_52.png,1.2659045296459226e-06,0.4429956078529358,0
tile_0_53.png,0.030501991510391235,0.9321024417877197,0
tile_0_54.png,0.8165671825408936,0.9999986886978149,0
tile_0_55.png,0.48975512385368347,0.9999698400497437,0
tile_0_56.png,1.5556161088170484e-05,0.9151814579963684,0
tile_0_57.png,1.1848387657664716e-06,0.36756473779678345,0
tile_0_58.png,1.0064011803478934e-05,0.2607440650463104,0
tile_0_59.png,0.00024281484365928918,0.3596803545951843,0
tile_0_60.png,6.607463728869334e-05,0.3202180862426758,0
tile_0_61.png,9.87481871561613e-06,0.2893839180469513,0
tile_0_62.png,0.0005723531940020621,0.46854832768440247,0
tile_0_63.png,0.0009454947430640459,0.4110618531703949,0
tile_0_64.png,0.00030746389529667795,0.4164471924304962,0
tile_0_65.png,0.009840453043580055,0.49496713280677795,0
tile_0_66.png,0.013699197210371494,0.5023822784423828,0
tile_0_67.png,0.00017313573334831744,0.4371996819972992,0
tile_0_68.png,3.3529864595038816e-05,0.5792253017425537,0
tile_0_69.png,0.03705340251326561,0.35732218623161316,0
tile_0_70.png,0.20949488878250122,0.15933337807655334,0
tile_0_71.png,0.023411618545651436,0.3575112819671631,0
tile_0_72.png,0.0764242634177208,0.495343953371048,0
tile_0_73.png,0.029524844139814377,0.5278534293174744,0
tile_0_74.png,0.0023714404087513685,0.6261553168296814,0
tile_0_75.png,0.01975732110440731,0.5992574095726013,0
tile_0_76.png,0.014423483982682228,0.5538971424102783,0
tile_0_77.png,0.0030940305441617966,0.5779083371162415,0
tile_0_78.png,0.013670040294528008,0.621404230594635,0
tile_0_79.png,0.007015740964561701,0.54350346326828,0
tile_0_80.png,0.01403304748237133,0.48128604888916016,0
tile_0_81.png,0.17595504224300385,0.5770240426063538,0
tile_0_82.png,0.009004301391541958,0.6975056529045105,0
tile_0_83.png,0.014966855756938457,0.7925690412521362,0
tile_0_84.png,0.0027922741137444973,0.6524706482887268,0
tile_0_85.png,0.2913227677345276,0.5331055521965027,0
tile_0_86.png,0.9015977382659912,0.36160901188850403,0
tile_0_87.png,0.7931442856788635,0.4003565311431885,0
tile_0_88.png,0.8992328643798828,0.40167123079299927,0
tile_0_89.png,0.6470378041267395,0.5411345362663269,0
tile_0_90.png,0.3612303137779236,0.518812894821167,0
tile_0_91.png,0.15872080624103546,0.5256826877593994,0
tile_0_92.png,0.4242919087409973,0.4501815736293793,0
tile_0_93.png,0.9404913187026978,0.459766685962677,0
tile_0_94.png,0.9340221285820007,0.3246462941169739,0
tile_0_95.png,0.6350303888320923,0.30896544456481934,0
tile_0_96.png,0.16795258224010468,0.43886876106262207,0
tile_0_97.png,0.6152032017707825,0.5618709325790405,0
tile_0_98.png,0.6106648445129395,0.5150062441825867,0
tile_0_99.png,0.22766393423080444,0.5698046088218689,0
tile_0_100.png,0.25101396441459656,0.5456627011299133,0
tile_0_101.png,0.23448289930820465,0.5234634280204773,0
tile_0_102.png,0.5978207588195801,0.35764387249946594,0
tile_0_103.png,0.05269315466284752,0.5053006410598755,0
tile_0_104.png,0.00010049498814623803,0.5189163684844971,0
tile_0_105.png,0.009797346778213978,0.4085974097251892,0
tile_0_106.png,0.06667114049196243,0.27588987350463867,0
tile_0_107.png,0.07738783955574036,0.9298361539840698,0
tile_0_108.png,0.47623011469841003,0.44541874527931213,0
tile_0_109.png,0.603575587272644,0.6578003168106079,0
tile_0_110.png,0.4838602542877197,0.8388711214065552,0
tile_0_111.png,0.12887047231197357,0.7739742994308472,0
tile_0_112.png,0.1541799008846283,0.44988012313842773,0
tile_0_113.png,0.04457589238882065,0.5034515857696533,0
tile_0_114.png,0.0009967377409338951,0.20004044473171234,0
tile_0_115.png,0.0005043772980570793,0.2636575698852539,0
tile_0_116.png,0.003967260010540485,0.5627328753471375,0
tile_0_117.png,0.016060063615441322,0.5888566374778748,0
tile_0_118.png,0.001216421602293849,0.6038206815719604,0
tile_0_119.png,0.0030501035507768393,0.6518439650535583,0
tile_0_120.png,0.0014241603203117847,0.6365343928337097,0
tile_0_121.png,0.0007116757333278656,0.6683085560798645,0
tile_0_122.png,0.0023020359221845865,0.6539824604988098,0
tile_0_123.png,0.0005922545096836984,0.571497917175293,0
tile_0_124.png,0.0038656876422464848,0.6156960725784302,0
tile_0_125.png,0.018534256145358086,0.5971112251281738,0
tile_0_126.png,0.0048338924534618855,0.6230259537696838,0
tile_0_127.png,0.0019990087021142244,0.6797444224357605,0
tile_0_128.png,0.0069679152220487595,0.6124202609062195,0
tile_0_129.png,0.0014471854083240032,0.6641954779624939,0
tile_0_130.png,0.0004140744567848742,0.7101661562919617,0
tile_0_131.png,0.004427865147590637,0.6518104076385498,0
tile_0_132.png,0.00542352395132184,0.7298843264579773,0
tile_0_133.png,0.003375912783667445,0.6516981720924377,0
tile_0_134.png,0.002043548272922635,0.600314736366272,0
tile_0_135.png,0.00388214155100286,0.5622784495353699,0
tile_0_136.png,0.0005673419218510389,0.5944549441337585,0
tile_0_137.png,0.00603664293885231,0.6340726017951965,0
tile_0_138.png,0.00351711711846292,0.5054711699485779,0
tile_0_139.png,0.005164118949323893,0.593648374080658,0
tile_0_140.png,0.2205185890197754,0.5014987587928772,0
tile_0_141.png,0.03526776283979416,0.3118928372859955,0
tile_0_142.png,0.0012948637595400214,0.4556710124015808,0
tile_0_143.png,3.1940235203364864e-05,0.31171277165412903,0
tile_0_144.png,0.012672148644924164,0.4623332619667053,0
tile_0_145.png,0.0012798851821571589,0.6496859788894653,0
tile_0_146.png,0.00024762071552686393,0.6727311611175537,0
tile_0_147.png,0.004186221864074469,0.6651692390441895,0
tile_0_148.png,0.0015886069741100073,0.6429696679115295,0
tile_0_149.png,0.017851615324616432,0.5963225960731506,0
tile_0_150.png,0.0006731186294928193,0.6436711549758911,0
tile_0_151.png,0.0027317798230797052,0.618964433670044,0
tile_0_152.png,7.170275785028934e-05,0.5144399404525757,0
tile_0_153.png,2.6559471734799445e-05,0.48334893584251404,0
tile_0_154.png,0.0029703432228416204,0.5591487288475037,0
tile_0_155.png,0.0026355781592428684,0.8792038559913635,0
tile_0_156.png,0.001149434712715447,0.7583730220794678,0
tile_0_157.png,0.02843569777905941,0.6069101095199585,0
tile_0_158.png,0.4069059193134308,0.6807170510292053,0
tile_0_159.png,0.1688183695077896,0.6991586089134216,0
tile_0_160.png,0.0012125076027587056,0.6845455169677734,0
tile_0_161.png,0.003939946182072163,0.6429124474525452,0
tile_0_162.png,0.04219884052872658,0.6721181869506836,0
tile_0_163.png,0.01261889934539795,0.6198566555976868,0
tile_0_164.png,0.030821172520518303,0.23580247163772583,0
tile_0_165.png,0.1270948052406311,0.08949574828147888,0
tile_0_166.png,0.11030931770801544,0.07047203928232193,0
tile_0_167.png,0.7757136821746826,0.23561488091945648,0
tile_0_168.png,0.46676212549209595,0.24620667099952698,0
tile_0_169.png,0.018820568919181824,0.12223765254020691,0
tile_0_170.png,0.757493793964386,0.2761581540107727,0
tile_0_171.png,0.7628646492958069,0.18955157697200775,0
tile_0_172.png,0.012324126437306404,0.11166305840015411,0
tile_0_173.png,0.001259399694390595,0.16961315274238586,0
tile_0_174.png,0.057305555790662766,0.13655433058738708,0
tile_1_0.png,1.4817235296504805e-06,0.005603377241641283,0
tile_1_1.png,1.5729060578451026e-06,0.005281566642224789,0
tile_1_2.png,1.8492113440515823e-06,0.004881700500845909,0
tile_1_3.png,2.864008138203644e-06,0.004363075830042362,0
tile_1_4.png,4.635976438294165e-06,0.0032034728210419416,0
tile_1_5.png,1.0782253411889542e-05,0.0022365266922861338,0
tile_1_6.png,3.60320154868532e-05,0.0016524774255231023,0
tile_1_7.png,5.121875801705755e-05,0.0012694618199020624,0
tile_1_8.png,0.0003939494490623474,0.0012899608118459582,0
tile_1_9.png,0.055527228862047195,0.00590776652097702,0
tile_1_10.png,0.07929322868585587,0.014702708460390568,0
tile_1_11.png,0.03449799865484238,0.016207866370677948,0
tile_1_12.png,0.06545097380876541,0.02551545947790146,0
tile_1_13.png,0.04978735372424126,0.016901984810829163,0
tile_1_14.png,1.7835322069004178e-05,0.1395556628704071,0
tile_1_15.png,9.319035854105095e-08,0.2568940818309784,0
tile_1_16.png,1.8664379240362905e-05,0.29406026005744934,0
tile_1_17.png,9.094493725569919e-05,0.30321696400642395,0
tile_1_18.png,3.2104305773827946e-06,0.29204416275024414,0
tile_1_19.png,3.092247652602964e-06,0.32998064160346985,0
tile_1_20.png,3.452720136465359e-07,0.17220145463943481,0
tile_1_21.png,5.154707878318732e-07,0.2985185980796814,0
tile_1_22.png,1.42250628414331e-05,0.27894970774650574,0
tile_1_23.png,1.0980734259646852e-05,0.24203413724899292,0
tile_1_24.png,2.100492565659806e-06,0.3291279971599579,0
tile_1_25.png,1.8065882159135072e-06,0.30470213294029236,0
tile_1_26.png,5.161494755157037e-06,0.24542437493801117,0
tile_1_27.png,9.55406176217366e-06,0.2808193266391754,0
tile_1_28.png,0.00044865053496323526,0.27531564235687256,0
tile_1_29.png,0.12372201681137085,0.019203465431928635,0
tile_1_30.png,0.2807285189628601,0.002994158072397113,0
tile_1_31.png,0.00544938538223505,0.10957888513803482,0
tile_1_32.png,0.024385608732700348,0.07082494348287582,0
tile_1_33.png,0.008894545957446098,0.12362667918205261,0
tile_1_34.png,2.6185500701103592e-06,0.36357229948043823,0
tile_1_35.png,1.7173810192616656e-05,0.4000852406024933,0
tile_1_36.png,3.260550727191003e-07,0.2744412124156952,0
tile_1_37.png,5.165150014363462e-07,0.28964799642562866,0
tile_1_38.png,3.6071207432541996e-05,0.34811967611312866,0
tile_1_39.png,7.319758310586622e-08,0.18050092458724976,0
tile_1_40.png,8.479674562522632e-08,0.2605665922164917,0
tile_1_41.png,0.00015104611520655453,0.3431256413459778,0
tile_1_42.png,7.078770522639388e-06,0.29939916729927063,0
tile_1_43.png,5.371835413825465e-06,0.35106077790260315,0
tile_1_44.png,4.086191256646998e-05,0.2702602744102478,0
tile_1_45.png,1.999260575757944e-06,0.4160480201244354,0
tile_1_46.png,2.7642579425446456e-06,0.354419469833374,0
tile_1_47.png,0.0003082008333876729,0.31621184945106506,0
tile_1_48.png,0.0016000180039554834,0.3884519040584564,0
tile_1_49.png,0.00024109093646984547,0.5075789093971252,0
tile_1_50.png,0.00022425487986765802,0.3179922103881836,0
tile_1_51.png,0.0002778558118734509,0.39921051263809204,0
tile_1_52.png,0.00028281088452786207,0.5108659863471985,0
tile_1_53.png,0.007534240838140249,0.6361229419708252,0
tile_1_54.png,0.7723015546798706,0.975145161151886,0
tile_1_55.png,0.8702760934829712,0.8959484696388245,0
tile_1_56.png,0.007294120267033577,0.8722556233406067,0
tile_1_57.png,1.0606733667373192e-05,0.35791417956352234,0
tile_1_58.png,7.500314950448228e-06,0.2721320390701294,0
tile_1_59.png,0.003827896900475025,0.38501667976379395,0
tile_1_60.png,0.00015754094056319445,0.400585412979126,0
tile_1_61.png,4.464874291443266e-05,0.41227957606315613,0
tile_1_62.png,6.449083593906835e-05,0.3561954200267792,0
tile_1_63.png,0.001434718957170844,0.440620094537735,0
tile_1_64.png,0.00021557438594754785,0.43563008308410645,0
tile_1_65.png,0.046564579010009766,0.5630956292152405,0
tile_1_66.png,0.07214432209730148,0.4439305365085602,0
tile_1_67.png,0.016391713172197342,0.3885142505168915,0
tile_1_68.png,0.024367645382881165,0.40832868218421936,0
tile_1_69.png,0.0028279756661504507,0.3726482093334198,0
tile_1_70.png,0.013596870936453342,0.3299303948879242,0
tile_1_71.png,0.026716578751802444,0.5677998661994934,0
tile_1_72.png,0.035485655069351196,0.5934395790100098,0
tile_1_73.png,0.40245676040649414,0.6018425822257996,0
tile_1_74.png,0.050470393151044846,0.6041585206985474,0
tile_1_75.png,0.058159299194812775,0.6663990020751953,0
tile_1_76.png,0.20048153400421143,0.6136608719825745,0
tile_1_77.png,4.895922393188812e-05,0.6040257215499878,0
tile_1_78.png,0.0058210743591189384,0.6088139414787292,0
tile_1_79.png,0.001250779372639954,0.5193088054656982,0
tile_1_80.png,0.04083925485610962,0.5772010087966919,0
tile_1_81.png,0.22048047184944153,0.6360894441604614,0
tile_1_82.png,0.0040925550274550915,0.6616595387458801,0
tile_1_83.png,0.0814456194639206,0.7272264957427979,0
tile_1_84.png,0.023315992206335068,0.7229829430580139,0
tile_1_85.png,0.3974097967147827,0.6451847553253174,0
tile_1_86.png,0.9211938977241516,0.3044779300689697,0
tile_1_87.png,0.7769210934638977,0.3772168457508087,0
tile_1_88.png,0.9281564950942993,0.6319255828857422,0
tile_1_89.png,0.7662692666053772,0.6291968822479248,0
tile_1_90.png,0.04975644499063492,0.5984753966331482,0
tile_1_91.png,0.20177747309207916,0.2160169780254364,0
tile_1_92.png,0.5076695680618286,0.11399361491203308,0
tile_1_93.png,0.9013121724128723,0.47753047943115234,0
tile_1_94.png,0.9313093423843384,0.4168100953102112,0
tile_1_95.png,0.8631507158279419,0.36774173378944397,0
tile_1_96.png,0.5641916394233704,0.4346265196800232,0
tile_1_97.png,0.15411989390850067,0.5452561378479004,0
tile_1_98.png,0.1413571834564209,0.5334044694900513,0
tile_1_99.png,0.03244931623339653,0.6007325053215027,0
tile_1_100.png,0.0008584538591094315,0.5174552798271179,0
tile_1_101.png,0.003289564745500684,0.6092411875724792,0
tile_1_102.png,0.004025310277938843,0.6066279411315918,0
tile_1_103.png,0.015456200577318668,0.5702695250511169,0
tile_1_104.png,0.000492891063913703,0.5541093945503235,0
tile_1_105.png,0.0019627867732197046,0.41468754410743713,0
tile_1_106.png,0.3073877990245819,0.26441237330436707,0
tile_1_107.png,0.5438269376754761,0.975216805934906,0
tile_1_108.png,0.578960657119751,0.9710599184036255,0
tile_1_109.png,0.5673977732658386,0.7101773619651794,0
tile_1_110.png,0.8384053111076355,0.874587893486023,0
tile_1_111.png,0.6039167642593384,0.7966063022613525,0
tile_1_112.png,0.013611016795039177,0.5476032495498657,0
tile_1_113.png,0.036201659590005875,0.524246335029602,0
tile_1_114.png,0.013206766918301582,0.4313596189022064,0
tile_1_115.png,0.0002735333109740168,0.3662812113761902,0
tile_1_116.png,0.004216761328279972,0.6165246963500977,0
tile_1_117.png,0.007637444883584976,0.7030203938484192,0
tile_1_118.png,0.00024623918579891324,0.6520122289657593,0
tile_1_119.png,0.00444414559751749,0.6569624543190002,0
tile_1_120.png,0.03494098037481308,0.6065080761909485,0
tile_1_121.png,0.005068731959909201,0.670057475566864,0
tile_1_122.png,0.0009611323475837708,0.6302025318145752,0
tile_1_123.png,0.0032858254853636026,0.6247087717056274,0
tile_1_124.png,0.015989696606993675,0.5950538516044617,0
tile_1_125.png,0.0020840454380959272,0.5946445465087891,0
tile_1_126.png,0.0001623427524464205,0.5814123749732971,0
tile_1_127.png,0.001067375997081399,0.6135899424552917,0
tile_1_128.png,0.011244762688875198,0.5532886385917664,0
tile_1_129.png,0.0008545841556042433,0.5157222747802734,0
tile_1_130.png,0.0015049437060952187,0.6592850089073181,0
tile_1_131.png,0.00019576557679101825,0.6734965443611145,0
tile_1_132.png,0.007288491353392601,0.6414254307746887,0
tile_1_133.png,0.008677700534462929,0.7089616656303406,0
tile_1_134.png,0.0037634968757629395,0.6325458288192749,0
tile_1_135.png,0.005080562084913254,0.6254624724388123,0
tile_1_136.png,0.01142155285924673,0.6661214232444763,0
tile_1_137.png,0.022536063566803932,0.6862014532089233,0
tile_1_138.png,0.0086206728592515,0.5414701700210571,0
tile_1_139.png,0.0032361801713705063,0.5381908416748047,0
tile_1_140.png,0.006499295122921467,0.43798932433128357,0
tile_1_141.png,0.03248807042837143,0.26107531785964966,0
tile_1_142.png,0.00027105174376629293,0.2843937277793884,0
tile_1_143.png,1.289492047362728e-05,0.38783007860183716,0
tile_1_144.png,0.004157890100032091,0.5023868680000305,0
tile_1_145.png,0.0031755012460052967,0.6112200021743774,0
tile_1_146.png,4.2533501982688904e-05,0.6372077465057373,0
tile_1_147.png,0.0013273438671603799,0.6963067054748535,0
tile_1_148.png,0.0030459763947874308,0.6735000014305115,0
tile_1_149.png,0.00010358075087424368,0.6560882329940796,0
tile_1_150.png,0.0005571297951973975,0.5764291882514954,0
tile_1_151.png,0.005196270067244768,0.525174081325531,0
tile_1_152.png,0.00042596334242261946,0.5125381350517273,0
tile_1_153.png,7.636753434780985e-05,0.4002036154270172,0
tile_1_154.png,0.0022518474142998457,0.3180360794067383,0
tile_1_155.png,0.003655577078461647,0.7648786306381226,0
tile_1_156.png,0.02160947024822235,0.688026487827301,0
tile_1_157.png,0.1697675883769989,0.6368041038513184,0
tile_1_158.png,0.3177579939365387,0.6218838691711426,0
tile_1_159.png,0.10978695750236511,0.7378300428390503,0
tile_1_160.png,0.002530798316001892,0.6879280209541321,0
tile_1_161.png,0.006112225353717804,0.6660448312759399,0
tile_1_162.png,0.027413735166192055,0.6318261623382568,0
tile_1_163.png,0.03589342534542084,0.6298322677612305,0
tile_1_164.png,0.011791259050369263,0.5200008749961853,0
tile_1_165.png,0.04073420539498329,0.09122578054666519,0
tile_1_166.png,0.3527664244174957,0.05042078346014023,0
tile_1_167.png,0.2715272605419159,0.22997181117534637,0
tile_1_168.png,0.05980897694826126,0.13975678384304047,0
tile_1_169.png,0.02094457298517227,0.10754384100437164,0
tile_1_170.png,0.6315326690673828,0.09458057582378387,0
tile_1_171.png,0.7311921119689941,0.19413785636425018,0
tile_1_172.png,0.04851936548948288,0.4173448383808136,0
tile_1_173.png,0.032388050109148026,0.3956362009048462,0
tile_1_174.png,0.31049594283103943,0.30111411213874817,0
tile_2_0.png,2.005799615290016e-06,0.005421666894108057,0
tile_2_1.png,2.131475639544078e-06,0.004620702005922794,0
tile_2_2.png,2.319995928701246e-06,0.004811989609152079,0
tile_2_3.png,3.4213658182125073e-06,0.004065148066729307,0
tile_2_4.png,5.177438197279116e-06,0.0033901426941156387,0
tile_2_5.png,1.2645984497794416e-05,0.002432876033708453,0
tile_2_6.png,4.470182830118574e-05,0.001380587462335825,0
tile_2_7.png,5.646157660521567e-05,0.001394215039908886,0
tile_2_8.png,0.00031899765599519014,0.0014622588641941547,0
tile_2_9.png,0.022333499044179916,0.005884665995836258,0
tile_2_10.png,0.07208322733640671,0.015403810888528824,0
tile_2_11.png,0.035005513578653336,0.050570402294397354,0
tile_2_12.png,0.05030578374862671,0.03540785610675812,0
tile_2_13.png,0.016463326290249825,0.021196605637669563,0
tile_2_14.png,1.3748911442235112e-05,0.1554054617881775,0
tile_2_15.png,5.689282716048183e-07,0.40414416790008545,0
tile_2_16.png,1.3910639609093778e-06,0.40613824129104614,0
tile_2_17.png,6.635244744757074e-07,0.39988523721694946,0
tile_2_18.png,3.6642013867549394e-08,0.3423539400100708,0
tile_2_19.png,1.0200127853465801e-08,0.3891785144805908,0
tile_2_20.png,4.5951188099024876e-07,0.2697945535182953,0
tile_2_21.png,3.2990367344609695e-06,0.21686412394046783,0
tile_2_22.png,2.708479769353289e-07,0.31638628244400024,0
tile_2_23.png,3.077612120705453e-07,0.24404257535934448,0
tile_2_24.png,1.2146190897510678e-07,0.23361168801784515,0
tile_2_25.png,6.588763790205121e-05,0.24040630459785461,0
tile_2_26.png,0.005115218926221132,0.18131379783153534,0
tile_2_27.png,0.029482591897249222,0.1620151549577713,0
tile_2_28.png,0.034410834312438965,0.10836420208215714,0
tile_2_29.png,0.25352129340171814,0.03325725719332695,0
tile_2_30.png,0.29615429043769836,0.06919445097446442,0
tile_2_31.png,0.0012104454217478633,0.15654633939266205,0
tile_2_32.png,0.08039164543151855,0.10302834957838058,0
tile_2_33.png,0.07266274094581604,0.22938039898872375,0
tile_2_34.png,2.6986383090843447e-05,0.31593775749206543,0
tile_2_35.png,1.9817996872006916e-05,0.2757307291030884,0
tile_2_36.png,2.4001092242542654e-06,0.40671035647392273,0
tile_2_37.png,6.667023626505397e-07,0.3827258348464966,0
tile_2_38.png,6.06204650921427e-08,0.3325323760509491,0
tile_2_39.png,5.952031756351062e-09,0.19870226085186005,0
tile_2_40.png,8.992864231061048e-09,0.21517649292945862,0
tile_2_41.png,3.0357798095792532e-05,0.22143308818340302,0
tile_2_42.png,0.004929569084197283,0.17311273515224457,0
tile_2_43.png,0.005258636549115181,0.3105190098285675,0
tile_2_44.png,7.21027099643834e-05,0.25357913970947266,0
tile_2_45.png,1.3023338397033513e-05,0.4002157151699066,0
tile_2_46.png,2.7154934286954813e-05,0.30962473154067993,0
tile_2_47.png,0.0005532208597287536,0.30282482504844666,0
tile_2_48.png,0.0008936413796618581,0.46246570348739624,0
tile_2_49.png,1.042254370986484e-05,0.5238853693008423,0
tile_2_50.png,6.475947157014161e-05,0.48212867975234985,0
tile_2_51.png,0.0006540012545883656,0.4249059855937958,0
tile_2_52.png,0.00324274692684412,0.5648749470710754,0
tile_2_53.png,0.007412210572510958,0.17992530763149261,0
tile_2_54.png,0.5883185863494873,0.03067249432206154,0
tile_2_55.png,0.4680655598640442,0.11363692581653595,0
tile_2_56.png,0.008719335310161114,0.5555896162986755,0
tile_2_57.png,0.0001155691352323629,0.4019675552845001,0
tile_2_58.png,0.00011272662959527224,0.3747897446155548,0
tile_2_59.png,0.021325670182704926,0.38762614130973816,0
tile_2_60.png,0.0015887453919276595,0.4776531159877777,0
tile_2_61.png,0.00032513379119336605,0.4625438451766968,0
tile_2_62.png,1.173293640022166e-05,0.4158141613006592,0
tile_2_63.png,0.0002355327596887946,0.5728191137313843,0
